time,device_id,device_name,capability,attribute,current_value,is_changed,is_attack,Orignal Value
2019-05-13 15:18:41,e9916142-d9fd-4c26-9650-520220ab84b2,Kettle,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,,online
2019-05-13 15:19:24,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 15:19:43,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 15:19:54,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 15:20:10,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 15:20:25,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 15:20:48,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 15:22:45,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 15:23:00,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 15:23:11,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 15:23:31,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 15:28:09,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 15:28:24,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 15:29:59,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 15:30:14,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 15:33:14,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 15:33:39,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 15:35:34,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 15:35:52,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 15:37:14,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 15:37:49,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 15:39:05,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 15:39:22,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 15:45:28,fd204ba2-162c-40d8-a873-6aa121db7434,Lamp,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,,online
2019-05-13 15:45:28,fd204ba2-162c-40d8-a873-6aa121db7434,Lamp,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,,online
2019-05-13 15:47:01,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 15:47:25,98a0ad45-fdb9-4688-a838-e8830a564cfa,Door contact sensor,contactSensor,contact,closed,TRUE,,closed
2019-05-13 15:47:38,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 15:53:09,98a0ad45-fdb9-4688-a838-e8830a564cfa,Door contact sensor,contactSensor,contact,open,TRUE,,open
2019-05-13 15:53:12,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 15:53:40,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 15:58:02,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 15:58:19,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 15:59:06,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 15:59:21,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 15:59:26,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 15:59:28,98a0ad45-fdb9-4688-a838-e8830a564cfa,Door contact sensor,threeAxis,threeAxis,Array,TRUE,,Array
2019-05-13 15:59:28,98a0ad45-fdb9-4688-a838-e8830a564cfa,Door contact sensor,accelerationSensor,acceleration,active,TRUE,,active
2019-05-13 15:59:28,98a0ad45-fdb9-4688-a838-e8830a564cfa,Door contact sensor,contactSensor,contact,closed,TRUE,,closed
2019-05-13 15:59:29,98a0ad45-fdb9-4688-a838-e8830a564cfa,Door contact sensor,threeAxis,threeAxis,Array,TRUE,,Array
2019-05-13 15:59:30,98a0ad45-fdb9-4688-a838-e8830a564cfa,Door contact sensor,threeAxis,threeAxis,Array,TRUE,,Array
2019-05-13 15:59:31,98a0ad45-fdb9-4688-a838-e8830a564cfa,Door contact sensor,threeAxis,threeAxis,Array,TRUE,,Array
2019-05-13 15:59:41,98a0ad45-fdb9-4688-a838-e8830a564cfa,Door contact sensor,accelerationSensor,acceleration,inactive,TRUE,,inactive
2019-05-13 15:59:41,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 16:02:00,98a0ad45-fdb9-4688-a838-e8830a564cfa,Door contact sensor,contactSensor,contact,open,TRUE,,open
2019-05-13 16:02:02,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 16:02:41,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 16:04:37,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 16:05:28,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 16:10:20,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 16:10:43,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 16:11:11,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 16:11:31,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 16:16:34,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 16:16:51,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 16:18:40,e9916142-d9fd-4c26-9650-520220ab84b2,Kettle,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,,online
2019-05-13 16:18:41,e9916142-d9fd-4c26-9650-520220ab84b2,Kettle,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,,online
2019-05-13 16:24:04,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,temperatureMeasurement,temperature,70,TRUE,,70
2019-05-13 16:26:38,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 16:26:53,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 16:27:39,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 16:27:54,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 16:28:21,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 16:28:36,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 16:28:50,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 16:29:08,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 16:30:06,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 16:30:21,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 16:31:48,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 16:32:03,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 16:35:16,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 16:35:34,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 16:37:39,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 16:37:54,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 16:38:59,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 16:39:14,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 16:40:44,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 16:41:10,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 16:43:20,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 16:44:16,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 16:44:36,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 16:44:56,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 16:45:28,fd204ba2-162c-40d8-a873-6aa121db7434,Lamp,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,,online
2019-05-13 16:45:28,fd204ba2-162c-40d8-a873-6aa121db7434,Lamp,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,,online
2019-05-13 16:49:03,f4ca5f3b-9f9f-45eb-8014-04a4ee262ec5,Blase's Smartphone,presenceSensor,presence,present,TRUE,,present
2019-05-13 16:49:03,f4ca5f3b-9f9f-45eb-8014-04a4ee262ec5,Blase's Smartphone,presenceSensor,presence,present,TRUE,,present
2019-05-13 16:49:03,f4ca5f3b-9f9f-45eb-8014-04a4ee262ec5,Blase's Smartphone,occupancySensor,occupancy,occupied,TRUE,,occupied
2019-05-13 16:49:10,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 16:49:32,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 16:53:36,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 16:53:56,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 16:56:59,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 16:57:14,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 16:57:46,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 16:58:05,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 16:58:17,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 16:58:44,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 17:01:11,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 17:01:26,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 17:08:39,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 17:08:54,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 17:08:59,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 17:09:14,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 17:16:24,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 17:16:44,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 17:16:54,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 17:17:13,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 17:17:48,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 17:18:04,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 17:18:31,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 17:18:35,98a0ad45-fdb9-4688-a838-e8830a564cfa,Door contact sensor,contactSensor,contact,closed,TRUE,,closed
2019-05-13 17:18:40,e9916142-d9fd-4c26-9650-520220ab84b2,Kettle,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,,online
2019-05-13 17:18:40,e9916142-d9fd-4c26-9650-520220ab84b2,Kettle,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,,online
2019-05-13 17:18:48,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 17:33:50,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,temperatureMeasurement,temperature,69,TRUE,,69
2019-05-13 17:38:50,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,temperatureMeasurement,temperature,70,TRUE,,70
2019-05-13 17:43:48,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,temperatureMeasurement,temperature,69,TRUE,,69
2019-05-13 17:45:28,fd204ba2-162c-40d8-a873-6aa121db7434,Lamp,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,,online
2019-05-13 17:45:28,fd204ba2-162c-40d8-a873-6aa121db7434,Lamp,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,,online
2019-05-13 17:47:23,98a0ad45-fdb9-4688-a838-e8830a564cfa,Door contact sensor,contactSensor,contact,open,TRUE,,open
2019-05-13 17:47:25,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 17:47:37,98a0ad45-fdb9-4688-a838-e8830a564cfa,Door contact sensor,contactSensor,contact,closed,TRUE,,closed
2019-05-13 17:47:49,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 17:51:28,98a0ad45-fdb9-4688-a838-e8830a564cfa,Door contact sensor,contactSensor,contact,open,TRUE,,open
2019-05-13 17:51:30,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 17:51:45,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 17:51:50,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 17:52:13,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 18:17:27,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 18:17:49,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 18:18:18,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 18:18:40,e9916142-d9fd-4c26-9650-520220ab84b2,Kettle,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,,online
2019-05-13 18:18:41,e9916142-d9fd-4c26-9650-520220ab84b2,Kettle,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,,online
2019-05-13 18:18:55,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 18:23:31,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 18:23:34,98a0ad45-fdb9-4688-a838-e8830a564cfa,Door contact sensor,threeAxis,threeAxis,Array,TRUE,,Array
2019-05-13 18:23:34,98a0ad45-fdb9-4688-a838-e8830a564cfa,Door contact sensor,accelerationSensor,acceleration,active,TRUE,,active
2019-05-13 18:23:34,98a0ad45-fdb9-4688-a838-e8830a564cfa,Door contact sensor,contactSensor,contact,closed,TRUE,,closed
2019-05-13 18:23:35,98a0ad45-fdb9-4688-a838-e8830a564cfa,Door contact sensor,threeAxis,threeAxis,Array,TRUE,,Array
2019-05-13 18:23:37,98a0ad45-fdb9-4688-a838-e8830a564cfa,Door contact sensor,threeAxis,threeAxis,Array,TRUE,,Array
2019-05-13 18:23:37,98a0ad45-fdb9-4688-a838-e8830a564cfa,Door contact sensor,threeAxis,threeAxis,Array,TRUE,,Array
2019-05-13 18:23:47,98a0ad45-fdb9-4688-a838-e8830a564cfa,Door contact sensor,accelerationSensor,acceleration,inactive,TRUE,,inactive
2019-05-13 18:23:50,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 18:24:40,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 18:25:06,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 18:27:57,e9916142-d9fd-4c26-9650-520220ab84b2,Kettle,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,,online
2019-05-13 18:28:37,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 18:28:38,98a0ad45-fdb9-4688-a838-e8830a564cfa,Door contact sensor,contactSensor,contact,open,TRUE,,open
2019-05-13 18:29:05,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 18:29:50,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 18:30:05,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 18:34:00,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 18:34:16,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 18:34:46,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 18:35:01,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 18:37:55,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 18:38:14,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 18:38:26,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 18:38:41,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 18:39:03,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 18:39:18,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 18:39:32,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 18:39:53,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 18:40:50,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 18:41:06,98a0ad45-fdb9-4688-a838-e8830a564cfa,Door contact sensor,contactSensor,contact,closed,TRUE,,closed
2019-05-13 18:41:21,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 18:45:01,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 18:45:02,98a0ad45-fdb9-4688-a838-e8830a564cfa,Door contact sensor,contactSensor,contact,open,TRUE,,open
2019-05-13 18:45:20,98a0ad45-fdb9-4688-a838-e8830a564cfa,Door contact sensor,contactSensor,contact,closed,TRUE,,closed
2019-05-13 18:45:28,fd204ba2-162c-40d8-a873-6aa121db7434,Lamp,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,,online
2019-05-13 18:45:28,fd204ba2-162c-40d8-a873-6aa121db7434,Lamp,healthCheck,DeviceWatch-DeviceStatus,online,TRUE,,online
2019-05-13 18:45:52,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 18:45:54,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 18:46:13,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 18:49:19,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 18:49:45,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 18:49:51,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 18:50:10,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 18:50:40,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 18:51:05,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 18:51:36,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 18:51:59,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 18:52:01,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 18:52:32,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 18:52:45,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 18:53:03,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 18:53:52,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 18:54:07,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 18:54:13,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 18:54:25,98a0ad45-fdb9-4688-a838-e8830a564cfa,Door contact sensor,contactSensor,contact,open,TRUE,,open
2019-05-13 18:54:46,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 18:56:37,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,active,TRUE,,active
2019-05-13 18:57:02,98a0ad45-fdb9-4688-a838-e8830a564cfa,Door contact sensor,threeAxis,threeAxis,Array,TRUE,,Array
2019-05-13 18:57:02,98a0ad45-fdb9-4688-a838-e8830a564cfa,Door contact sensor,accelerationSensor,acceleration,active,TRUE,,active
2019-05-13 18:57:02,98a0ad45-fdb9-4688-a838-e8830a564cfa,Door contact sensor,contactSensor,contact,closed,TRUE,,closed
2019-05-13 18:57:03,98a0ad45-fdb9-4688-a838-e8830a564cfa,Door contact sensor,threeAxis,threeAxis,Array,TRUE,,Array
2019-05-13 18:57:04,98a0ad45-fdb9-4688-a838-e8830a564cfa,Door contact sensor,threeAxis,threeAxis,Array,TRUE,,Array
2019-05-13 18:57:05,98a0ad45-fdb9-4688-a838-e8830a564cfa,Door contact sensor,threeAxis,threeAxis,Array,TRUE,,Array
2019-05-13 18:57:15,98a0ad45-fdb9-4688-a838-e8830a564cfa,Door contact sensor,accelerationSensor,acceleration,inactive,TRUE,,inactive
2019-05-13 18:57:19,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,motionSensor,motion,inactive,TRUE,,inactive
2019-05-13 19:08:31,61f70bf5-9cb6-405b-bf1c-c877a156b5f2,Unknown,temperatureMeasurement,temperature,70,TRUE,,70
